HCode,Name,Facility Type,City,State,County,Zip Code,Zip,Corp Hcode,Contract/Corp Entity Name,Tax ID,BCBSTX ID,Facility Medicare Id,Provider Count
754241,Homelink,Home Care,Sugar Land,TX,Fort Bend,77479-6974,774,316224,Homelink,421280573,,-,1
754242,Homelink,Home Care,Tyler,TX,Smith,75701-9409,757,316224,Homelink,421280573,,-,1
754243,Homelink,Home Care,Wichita Falls,TX,Wichita,76301-4219,763,316224,Homelink,421280573,,-,1
754430,Trinity Regional Hospital Sachse,Acute Care Gen,Sachse,TX,Dallas,75048-4283,750,754430,Trinity Regional Hospital Sachse,431977757,,670319,1
754431,Texas Partners Center,Outpatient Services,Denton,TX,Denton,76210-6873,762,754431,Texas Partners Center,853236752,,P02645769,1
754500,Homelink,Transportation,Austin,TX,Travis,78745-3295,787,316224,Homelink,421280573,,-,1
754507,Homelink,Transportation,Austin,TX,Travis,78759-6303,787,316224,Homelink,421280573,,-,1
754517,Homelink,Transportation,Cleveland,TX,Liberty,77327,773,316224,Homelink,421280573,,-,1
754518,Homelink,Transportation,East Bernard,TX,Wharton,77435-8758,774,316224,Homelink,421280573,,-,1
754519,Homelink,Transportation,Houston,TX,Harris,77064-3494,770,316224,Homelink,421280573,,-,1
754520,Homelink,Transportation,Houston,TX,Harris,77002-3114,770,316224,Homelink,421280573,,-,1
754521,Homelink,Transportation,Houston,TX,Harris,77044-2074,770,316224,Homelink,421280573,,-,1
754522,Homelink,Transportation,Houston,TX,Harris,77030-4012,770,316224,Homelink,421280573,,-,1
754523,Homelink,Transportation,Houston,TX,Harris,77030,770,316224,Homelink,421280573,,-,1
754524,Homelink,Transportation,Houston,TX,Harris,77084-7998,770,316224,Homelink,421280573,,-,1
754525,Homelink,Transportation,Houston,TX,Harris,77036-2440,770,316224,Homelink,421280573,,-,1
754528,Homelink,Transportation,Lubbock,TX,Lubbock,79401-2218,794,316224,Homelink,421280573,,-,1
754532,Homelink,Transportation,Montgomery,TX,Montgomery,77316-3859,773,316224,Homelink,421280573,,-,1
754533,Homelink,Transportation,Richmond,TX,Fort Bend,77407-6020,774,316224,Homelink,421280573,,-,1
754534,Homelink,Transportation,San Antonio,TX,Bexar,78218-1610,782,316224,Homelink,421280573,,-,1
754535,Homelink,Transportation,Wharton,TX,Wharton,77488-2700,774,316224,Homelink,421280573,,-,1
754628,Paragon Infusion Centers - El Paso East,Home Care,El Paso,TX,El Paso,79938,799,755512,Paragon Healthcare,900213778,,-,1
754637,Paragon Infusion Centers - Lubbock,Home Care,Lubbock,TX,Lubbock,79424,794,31442,Paragon Healthcare Systems,900213778,,-,1
754647,Autumn Leaves,Long Term,Dallas,TX,Dallas,75218,752,58698,Management Network Services,311504075,,675830,1
754654,Signature Pointe,Long Term,Dallas,TX,Dallas,75254,752,58698,Management Network Services,311504075,,675757,1
754665,Texas Physical Therapy Specialists-NB County Line,Physical Rehab,New Braunfels,TX,Comal,78130-8479,781,360687,Texas Physical Therapy Specialists,201238109,,-,1
754670,Gallus Detox San Antonio,Behavioral Health,San Antonio,TX,Bexar,78249-2991,782,754669,Gallus Detox Denver,872055256,,-,1
754671,Gallus Detox Dallas,Behavioral Health,Mansfield,TX,Tarrant,76063-7628,760,754669,Gallus Detox Denver,872068937,,-,1
754673,Memorial Hermann Heart and Vascular Institute Southwest,Acute Care Gen,Houston,TX,Harris,77074,770,39708,Memorial Hermann Hospital System,741152597,,450184,1
754674,Memorial Hermann Rehabilitation Hospital Katy,Acute Care Gen,Katy,TX,Harris,77450,774,39708,Memorial Hermann Hospital System,263896170,,673038,1
754675,Memorial Hermann Hospice,Long Term,Houston,TX,Harris,77024,770,39708,Memorial Hermann Hospital System,741152597,,451562,1
754708,Vital Care of Lubbock,Home Care,Lubbock,TX,Lubbock,79410-1126,794,316834,Vital Care Infusion Services,831925188,,7737710002,1
754708,Vital Care of Lubbock,Home Care,Lubbock,TX,Lubbock,79410-1126,794,316834,Vital Care Infusion Services,811925188,,7737710002,1
754728,Results Physiotherapy,Physical Rehab,Flower Mound,TX,Denton,75022,750,319736,Results Physiotherapy,371349655,,-,1
754752,Buckner Westminster Place,Long Term,Longview,TX,Gregg,75605,756,58698,Management Network Services,311504075,,676167,1
754760,Homelink,Transportation,Frisco,TX,Collin,75034-8271,750,316224,Homelink,421280573,,-,1
754791,Athletico Physical Therapy,Physical Rehab,Dallas,TX,Dallas,75208,752,366895,AthletiCo,363771769,,-,1
754809,Brightstar Care North Houston The Woodlands,Home Care,The Woodlands,TX,Montgomery,77381-1206,773,754809,Brightstar Care North Houston The Woodlands,834188237,,-,1
754838,Dedicated Home Health,Home Care,Lufkin,TX,Angelina,75904-3166,759,754838,Dedicated Home Health,611774830,,457702,1
754861,Dimmit Regional Hospital Rural Health Clinic,Outpatient Services,Crystal City,TX,Zavala,78839,788,754860,Dimmit Regional Hospital,263091251,,678561,1
754884,Wellness Pointe,Outpatient Services,Longview,TX,Gregg,75601-5602,756,754883,Longview Wellness Center,752723993,,671842,1
754893,Peak Physical Therapy,Physical Rehab,Lindale,TX,Smith,75771,757,27355,Preferred Therapy Providers,320460681,,414290,1
754897,Wellness Pointe,Outpatient Services,Longview,TX,Gregg,75604-3511,756,754883,Longview Wellness Center,752723993,,451179,1
754899,Wellness Pointe,Outpatient Services,Longview,TX,Gregg,75604-1909,756,754883,Longview Wellness Center,752723993,,451167,1
754901,Wellness Pointe,Outpatient Services,Mount Pleasant,TX,Titus,75455-2927,754,754883,Longview Wellness Center,752723993,,451096,1
754902,Wellness Pointe,Outpatient Services,Mount Pleasant,TX,Titus,75455-2369,754,754883,Longview Wellness Center,752723993,,451110,1
754903,Wellness Pointe,Outpatient Services,Tyler,TX,Smith,75701-2143,757,754883,Longview Wellness Center,752723993,,451151,1
754904,Wellness Pointe,Outpatient Services,Longview,TX,Gregg,75601-5661,756,754883,Longview Wellness Center,752723993,,451113,1
754905,Wellness Pointe,Outpatient Services,Longview,TX,Gregg,75604-2734,756,754883,Longview Wellness Center,752723993,,741884,1
754906,Wellness Pointe,Outpatient Services,Longview,TX,Gregg,75602,756,754883,Longview Wellness Center,752723993,,741867,1
754907,Wellness Pointe,Outpatient Services,Kilgore,TX,Gregg,75662-3592,756,754883,Longview Wellness Center,752723993,,671962,1
754908,Wellness Pointe,Outpatient Services,Gilmer,TX,Upshur,75644-1780,756,754883,Longview Wellness Center,752723993,,671933,1
754911,BrickStreet Pharmacy,Home Care,Tyler,TX,Smith,75701,757,754911,BrickStreet Pharmacy,752904767,,3978370002,1
754926,Shannon Rehabilitation Hospital,Physical Rehab,San Angelo,TX,Tom Green,76901-5274,769,24029,Encompass Health,843211164,,673078,1
754927,Encompass Health Rehabilitation Hospital of Waco,Physical Rehab,Waco,TX,McLennan,76706,767,24029,Encompass Health,844256550,,673079,1
754933,Kelsey-Seybold Clinic - Memorial Villages,Diagnostic Service,Houston,TX,Harris,77055,770,733929,Kelsey-Seybold Clinic,760386391,,-,1
754933,Kelsey-Seybold Clinic - Memorial Villages,Other,Houston,TX,Harris,77055,770,733929,Kelsey-Seybold Clinic,760386391,,-,1
754933,Kelsey-Seybold Clinic - Memorial Villages,Outpatient Services,Houston,TX,Harris,77055,770,733929,Kelsey-Seybold Clinic,760386391,,-,1
754957,Monahans Pharmacy,Home Care,Monahans,TX,Ward,79756-4018,797,754957,Monahans Pharmacy,751697709,,0290170001,1
754958,Next Level Urgent Care,Outpatient Services,Humble,TX,Harris,77338-4067,773,652515,Next Level Urgent Care,352470800,,-,1
754965,Sherman Endoscopy Center,Outpatient Services,Sherman,TX,Grayson,75090,750,323524,Baylor Scott and White Health,861402910,,2G4070,1
754974,Golden Plains Walk in Clinic,Outpatient Services,Borger,TX,Hutchinson,79007-4022,790,707821,Golden Plains Community Hospital,260328929,,-,1
754976,Stinnett Medical Clinic,Outpatient Services,Stinnett,TX,Hutchinson,79083,790,707821,Golden Plains Community Hospital,260328929,,-,1
754978,Next Level Urgent Care,Outpatient Services,Humble,TX,Harris,77346,773,652515,Next Level Urgent Care,352470800,,-,1
754980,Next Level Urgent Care,Outpatient Services,Round Rock,TX,Williamson,78664,786,652515,Next Level Urgent Care,352470800,,-,1
754981,Next Level Urgent Care,Outpatient Services,Leander,TX,Williamson,78641,786,652515,Next Level Urgent Care,352470800,,-,1
754982,Next Level Urgent Care,Outpatient Services,Beaumont,TX,Jefferson,77706,777,652515,Next Level Urgent Care,352470800,,-,1
755019,Houston Neurodiagnostics,Other,Irving,TX,Dallas,75038,750,720571,Alliance Neurodiagnostics,371756864,,-,1
755019,Houston Neurodiagnostics,Other,Irving,TX,Dallas,75038,750,720571,Alliance Neurodiagnostics,471483601,,-,1
755090,Discovery Mood and Anxiety Program Austin,Behavioral Health,Austin,TX,Travis,78703,787,699092,Center for Discovery,954628972,,-,1
755140,UTHealth East Texas Rehabilitation Hospital,Physical Rehab,Carthage,TX,Panola,75633,756,724390,East Texas Health System,823913174,,453072,1
755141,UTHealth Tyler,Outpatient Services,Tyler,TX,Smith,75701,757,724390,East Texas Health System,823878395,,450083,1
755142,UTHealth Tyler,Outpatient Services,Tyler,TX,Smith,75701,757,724390,East Texas Health System,823878395,,450083,1
755143,UTHealth Tyler,Physical Rehab,Tyler,TX,Smith,75701,757,724390,East Texas Health System,823878395,,450083,1
755144,UTHealth Tyler,Outpatient Services,Tyler,TX,Smith,75701,757,724390,East Texas Health System,823878395,,450083,1
755156,UTHealth Tyler,Diagnostic Service,Tyler,TX,Smith,75701,757,724390,East Texas Health System,823878395,,450083,1
755157,UTHealth Tyler,Other,Tyler,TX,Smith,75701,757,724390,East Texas Health System,823878395,,450083,1
755158,UTHealth Tyler,Physical Rehab,Tyler,TX,Smith,75701,757,724390,East Texas Health System,823878395,,450083,1
755159,UT Health North Campus Tyler,Behavioral Health,Tyler,TX,Smith,75708,757,724390,East Texas Health System,756001354,,45S690,1
755162,UTHealth Quitman,Outpatient Services,Quitman,TX,Wood,75783,757,724390,East Texas Health System,823817196,,451380,1
755163,UTHealth Tyler,Outpatient Services,Tyler,TX,Smith,75701,757,724390,East Texas Health System,823878395,,450083,1
755164,UTHealth Tyler,Outpatient Services,Tyler,TX,Smith,75701,757,724390,East Texas Health System,823878395,,450083,1
755165,UTHealth Tyler,Outpatient Services,Tyler,TX,Smith,75701,757,724390,East Texas Health System,823878395,,450083,1
755166,UTHealth Tyler,Diagnostic Service,Tyler,TX,Smith,75701,757,724390,East Texas Health System,823878395,,450083,1
755168,Texas Human Healthcare Service,Home Care,Richmond,TX,Fort Bend,77469-1872,774,755168,Texas Human Healthcare Service,010814149,,679306,1
755176,Divine Hands Healthcare,Home Care,Houston,TX,Harris,77074-1126,770,755176,Divine Hands Healthcare,205574489,,747127,1
755258,Sola Prosthetics,Home Care,Carrollton,TX,Denton,75010,750,755257,Sola Prosthetics,832140910,,-,1
755259,Texas MedClinic,Outpatient Services,San Antonio,TX,Bexar,78253,782,366418,Texas MedClinic,475349604,,-,1
755323,Platinum Healthcare,Home Care,Dallas,TX,Dallas,75248-6615,752,755323,Platinum Healthcare,562438161,,453199,1
755336,Methodist McKinney Hospital,Physical Rehab,Allen,TX,Collin,75013-6001,750,214380,Methodist Hospitals of Dallas,208847736,,670069,1
755338,Envision Imaging North Frisco,Diagnostic Service,Frisco,TX,Denton,75033,750,140283,Texas Health Resources,271385885,,-,1
755349,Medical City Orthopedic and Spine Surgery Center Dallas,Other,Dallas,TX,Dallas,75243,752,91114,North Texas Division - HCA,842824507,,2L2016,1
755349,Medical City Orthopedic and Spine Surgery Center Dallas,Outpatient Services,Dallas,TX,Dallas,75243,752,91114,North Texas Division - HCA,842824507,,2L2016,1
755360,Next Level Urgent Care,Outpatient Services,Austin,TX,Travis,78728,787,652515,Next Level Urgent Care,352470800,,-,1
755361,Texas Physical Therapy Specialists-New Bulverde,Physical Rehab,Bulverde,TX,Comal,78070,780,360687,Texas Physical Therapy Specialists,201238109,,-,1
755367,Texas MedClinic,Outpatient Services,Pflugerville,TX,Travis,78660,786,366418,Texas MedClinic,475349604,,-,1
755368,Healthcare Express - Imaging,Outpatient Services,Texarkana,TX,Bowie,75503,755,636633,Healthcare Express,861090156,,-,1
755368,Healthcare Express - Imaging,Physical Rehab,Texarkana,TX,Bowie,75503,755,636633,Healthcare Express,861090156,,-,1
755379,Positive Recovery- DFW,Behavioral Health,Euless,TX,Tarrant,76040,760,753647,Positive Recovery,821733479,,-,1
755382,Respiratory Plus of Texas,Home Care,New Boston,TX,Bowie,75570-2905,755,367705,Ark-La-Tex Health Network,752770396,,1251880002,1
755383,Respiratory Plus,Home Care,Texarkana,TX,Bowie,75503,755,367705,Ark-La-Tex Health Network,710802265,,1205640001,1
755384,Total Medical Supply,Home Care,Texarkana,TX,Bowie,75503,755,367705,Ark-La-Tex Health Network,342060796,,5661550001,1
755385,Prime Home Health,Home Care,San Antonio,TX,Bexar,78228-1223,782,755385,Prime Home Health,842347246,,453194,1
755412,Surgery Center of Amarillo,Outpatient Services,Amarillo,TX,Potter,79106-1781,791,755412,Surgery Center of Amarillo,821476685,,45C0001636,1
755415,Allen Medical Equipment,Home Care,McKinney,TX,Collin,75072-1453,750,755415,Allen Medical Equipment,843434067,,-,1
755428,Medical City Surgery Center Southlake,Outpatient Services,Southlake,TX,Tarrant,76092-1498,760,91114,North Texas Division - HCA,881391141,,2M5216,1
755429,Envision Imaging Southwest Fort Worth,Diagnostic Service,Fort Worth,TX,Tarrant,76132,761,140283,Texas Health Resources,271385885,,-,1
755429,Envision Imaging Southwest Fort Worth,Outpatient Services,Fort Worth,TX,Tarrant,76132,761,140283,Texas Health Resources,271385885,,-,1
755439,Homelink,Home Care,Houston,TX,Harris,77070,770,316224,Homelink,421280573,,-,1
755440,CVS Kidney Care-Satellite Healthcare Cedar Park,Outpatient Services,Cedar Park,TX,Williamson,78613-7875,786,411205,Satellite Healthcare,844207989,,-,1
755441,ReadyCare-Dilley,Outpatient Services,Dilley,TX,Frio,78017-3409,780,755441,ReadyCare-Dilley,741461220,,673493,1
755445,NuFactor,Home Care,Flower Mound,TX,Denton,75028,750,396041,NuFactor,330892907,,1Z1500,1
755453,Ascension Texas Imaging,Diagnostic Service,Kyle,TX,Hays,78640,786,755447,Ascension Texas Imaging,264562522,,1K5686,1
755454,Ascension Texas Imaging,Diagnostic Service,Austin,TX,Travis,78705,787,755447,Ascension Texas Imaging,264562522,,-,1
755468,BDx Solutions,Diagnostic Service,Houston,TX,Harris,77070,770,730301,BDx Solutions,371891036,,677397,1
755511,SimonMed Imaging - The Woodlands,Diagnostic Service,The Woodlands,TX,Montgomery,77380-2688,773,725977,SimonMed Imaging,264000683,,713601,1
755513,Transcend Orthotics and Prothetics,Home Care,Katy,TX,Fort Bend,77494-3386,774,362777,Transcend Orthotics and Prosthetics,352081338,,-,1
755515,New Kelsey-Seybold Clinic – Westchase,Diagnostic Service,Houston,TX,Harris,77042-3223,770,733929,Kelsey-Seybold Clinic,760386391,,-,1
755515,New Kelsey-Seybold Clinic – Westchase,Other,Houston,TX,Harris,77042-3223,770,733929,Kelsey-Seybold Clinic,760386391,,-,1
755515,New Kelsey-Seybold Clinic – Westchase,Outpatient Services,Houston,TX,Harris,77042-3223,770,733929,Kelsey-Seybold Clinic,760386391,,-,1
755540,Optum Womens and Childrens Health,Home Care,Richardson,TX,Dallas,75080,750,50464,Optum Womens and Childrens Health,582205984,,-,1
755543,CareNow,Outpatient Services,Pearland,TX,Brazoria,77584-3972,775,726806,Houston CareNow Urgent Care,371829497,,2A2424,1
755559,Results PT-Pearland,Physical Rehab,Pearland,TX,Brazoria,77584-8496,775,319736,Results Physiotherapy,371349655,,-,1
755563,Results Physiotherapy,Physical Rehab,Katy,TX,Harris,77493,774,319736,Results Physiotherapy,371349655,,-,1
755564,Mission Home Dialysis-TX,Outpatient Services,San Antonio,TX,Bexar,78214-2850,782,93255,DaVita,232791135,,-,1
755567,Paragon Infusion Care,Home Care,Plano,TX,Collin,75075,750,755512,Paragon Healthcare,061639157,,5129220001,1
755571,Paragon Infusion Care,Home Care,Houston,TX,Harris,77077,770,755512,Paragon Healthcare,061639157,,5129220002,1
755581,Regional Health Diagnostics of Katy,Other,Katy,TX,Harris,77450-1568,774,742174,Regional Health Diagnostics,270954366,,-,1
755590,Paragon Infusion Centers - Austin,Home Care,Austin,TX,Travis,78705-1205,787,755512,Paragon Healthcare,900213778,,TXB129918,1
755598,Paragon Infusion Centers - Bee Cave,Home Care,Austin,TX,Travis,78738,787,755512,Paragon Healthcare,900213778,,-,1
755599,Paragon Infusion Centers - Woodlands,Home Care,Oak Ridge North,TX,Montgomery,77385,773,755512,Paragon Healthcare,900213778,,TXB129920,1
755602,Paragon Infusion Centers - Arlington,Home Care,Arlington,TX,Tarrant,76011,760,755512,Paragon Healthcare,900213778,,TXB129919,1
755605,Paragon Infusion Centers - Plano,Home Care,Plano,TX,Collin,75093-3382,750,755512,Paragon Healthcare,900213778,,TXB129920,1
755608,Paragon Infusion Centers - North Hills,Home Care,Richland Hills,TX,Tarrant,76180,761,755512,Paragon Healthcare,900213778,,TXB129919,1
755610,Paragon Infusion Centers - Dallas,Home Care,Dallas,TX,Dallas,75243-6703,752,755512,Paragon Healthcare,900213778,,323869,1
755616,Texas Medication Management Consultants,Home Care,Plano,TX,Collin,75075-5752,750,755512,Paragon Healthcare,471142953,,7625890001,1
755618,Paragon Infusion Centers - Fort Worth,Home Care,Fort Worth,TX,Tarrant,76104,761,755512,Paragon Healthcare,900213778,,TXB129919,1
755621,Stratton Hogan Clinics-Stone Oak,Physical Rehab,San Antonio,TX,Bexar,78258-4098,782,27355,Preferred Therapy Providers,472115572,,484812,1
755622,Paragon Infusion Centers - Lubbock,Home Care,Lubbock,TX,Lubbock,79424-5155,794,755512,Paragon Healthcare,900213778,,-,1
755624,Paragon Infusion Centers,Home Care,Houston,TX,Harris,77077,770,755512,Paragon Healthcare,900213778,,358499,1
755627,Paragon Infusion Centers - Kyle,Home Care,Kyle,TX,Hays,78640,786,755512,Paragon Healthcare,900213778,,TXB129920,1
755628,Paragon Hemophilia Solutions,Home Care,Plano,TX,Collin,75075-5752,750,755512,Paragon Healthcare,204608164,,PH0618,1
755643,Paragon Infusion Centers- Round Rock,Home Care,Round Rock,TX,Williamson,78681,786,755512,Paragon Healthcare,900213778,,TXB129920,1
755644,Paragon Infusion Centers - San Antonio,Home Care,San Antonio,TX,Bexar,78240,782,755512,Paragon Healthcare,900213778,,TXB129920,1
755645,Paragon Infusion Centers - Stone Oak,Home Care,San Antonio,TX,Bexar,78259,782,755512,Paragon Healthcare,900213778,,TXB129920,1
